PLT_CN,PLOT_FIADB,MEASYEAR,INVYR,TREE_CN,STREE_CN,LAT_FUZZED,LON_FUZZED,SPCD,series,species,DBH_cm,d2pith_mm,notes_lab
6.8309E+14,221,2023,2020,NA,1.54905E+15,61.20807,-155.0217,95,00221AC,PIMA,9.4,4.1,NA
6.8309E+14,221,2023,2020,NA,1.54905E+15,61.20807,-155.0217,95,00221AD,PIMA,8.89,1.9,NA
6.83089E+14,241,2023,2020,NA,1.54905E+15,60.92519,-155.4102,95,00241AA,PIMA,8.89,12.5,NA
6.83089E+14,241,2023,2020,NA,1.54905E+15,60.92519,-155.4102,95,00241AB,PIMA,9.65,6.2,NA
6.83089E+14,241,2023,2020,NA,1.54905E+15,60.92519,-155.4102,95,00241AC,PIMA,10.41,18.3,NA
6.83089E+14,420,2023,2020,NA,1.54907E+15,61.09445,-156.5277,95,00420AA,PIMA,12.7,NA,break near pith - offset inestimable
6.83089E+14,420,2023,2020,NA,1.54907E+15,61.09445,-156.5277,95,00420AB,PIMA,11.68,6.8,NA
6.83089E+14,420,2023,2020,NA,1.54907E+15,61.09445,-156.5277,95,00420AC,PIMA,10.41,4.5,NA
6.83089E+14,420,2023,2020,NA,1.54907E+15,61.09445,-156.5277,94,00420AD,PIGL,21.59,14,NA
6.83089E+14,420,2023,2020,NA,1.54907E+15,61.09445,-156.5277,94,00420AE,PIGL,18.29,5.9,NA
6.83089E+14,420,2023,2020,NA,1.54907E+15,61.09445,-156.5277,94,00420AF,PIGL,18.8,6.2,NA
6.83089E+14,910,2023,2020,NA,1.54906E+15,61.26403,-155.8972,95,00910AA,PIMA,7.62,7.1,NA
6.83089E+14,910,2023,2020,NA,1.54906E+15,61.26403,-155.8972,95,00910AB,PIMA,9.14,6.1,NA
6.83089E+14,910,2023,2020,NA,1.54906E+15,61.26403,-155.8972,95,00910AC,PIMA,8.38,0.6,NA
6.83089E+14,992,2023,2020,NA,1.54905E+15,60.90221,-156.9352,95,00992AA,PIMA,10.41,1.1,NA
6.83089E+14,992,2023,2020,NA,1.54905E+15,60.90221,-156.9352,95,00992AB,PIMA,8.89,1.6,NA
6.83089E+14,992,2023,2020,NA,1.54905E+15,60.90221,-156.9352,95,00992AC,PIMA,10.16,0.9,NA
6.8309E+14,1371,2023,2020,NA,1.54907E+15,61.03084,-156.6674,95,01371AA,PIMA,7.87,3.3,NA
6.8309E+14,1371,2023,2020,NA,1.54907E+15,61.03084,-156.6674,95,01371AB,PIMA,8.13,5.8,NA
6.8309E+14,1371,2023,2020,NA,1.54907E+15,61.03084,-156.6674,95,01371AC,PIMA,11.94,2,NA
6.83089E+14,1400,2023,2020,NA,1.54907E+15,61.86956,-158.321,95,01400AA,PIMA,8.13,0.3,NA
6.83089E+14,1400,2023,2020,NA,1.54907E+15,61.86956,-158.321,95,01400AB,PIMA,9.14,1,NA
6.83089E+14,1400,2023,2020,NA,1.54907E+15,61.86956,-158.321,95,01400AC,PIMA,7.87,0.7,NA
6.83089E+14,2251,2023,2020,NA,1.54905E+15,61.67772,-154.6999,95,02251AA,PIMA,10.92,6.4,NA
6.83089E+14,2251,2023,2020,NA,1.54905E+15,61.67772,-154.6999,95,02251AB,PIMA,8.13,0.6,NA
6.83089E+14,2251,2023,2020,NA,1.54905E+15,61.67772,-154.6999,95,02251AC,PIMA,8.64,7.1,NA
6.83089E+14,2274,2023,2020,NA,1.54907E+15,61.20535,-154.4997,95,02274AA,PIMA,11.94,9.8,NA
6.83089E+14,2274,2023,2020,NA,1.54907E+15,61.20535,-154.4997,95,02274AB,PIMA,10.92,7.2,NA
6.83089E+14,2274,2023,2020,NA,1.54907E+15,61.20535,-154.4997,95,02274AC,PIMA,12.95,8.9,NA
6.83089E+14,2274,2023,2020,NA,1.54907E+15,61.20535,-154.4997,95,02274AD,PIMA,10.41,3.8,NA
6.8309E+14,2484,2023,2020,NA,1.54905E+15,61.71256,-157.1589,376,02484AA,BENE,21.34,9.1,NA
6.83089E+14,2874,2023,2020,NA,1.54905E+15,60.68314,-154.4678,94,02874AA,PIGL,26.67,3.9,NA
6.83089E+14,2874,2023,2020,NA,1.54905E+15,60.68314,-154.4678,94,02874AB,PIGL,37.85,22.2,NA
6.83089E+14,2874,2023,2020,NA,1.54905E+15,60.68314,-154.4678,94,02874AC,PIGL,22.86,12.9,NA
6.83089E+14,2874,2023,2020,1.54905E+15,1.54905E+15,60.68314,-154.4678,94,02874AD,PIGL,23.88,7.7,NA
6.83089E+14,2874,2023,2020,1.54905E+15,NA,60.68314,-154.4678,94,02874AE,PIGL,19.05,4.2,NA
6.83089E+14,2874,2023,2020,1.54905E+15,NA,60.68314,-154.4678,94,02874AF,PIGL,13.72,2.8,NA
6.8309E+14,2959,2023,2020,NA,1.54905E+15,60.88404,-156.2638,95,02959AA,PIMA,11.94,3.3,NA
6.8309E+14,2959,2023,2020,NA,1.54905E+15,60.88404,-156.2638,95,02959AB,PIMA,13.72,4.1,NA
6.8309E+14,2959,2023,2020,NA,1.54905E+15,60.88404,-156.2638,95,02959AC,PIMA,10.92,5.2,NA
6.8309E+14,2959,2023,2020,NA,1.54905E+15,60.88404,-156.2638,95,02959AD,PIMA,11.43,9.2,NA
6.83089E+14,3706,2023,2020,1.54906E+15,1.54906E+15,61.17135,-157.6041,95,03706AA,PIMA,13.46,3.6,NA
6.83089E+14,3706,2023,2020,1.54906E+15,1.54906E+15,61.17135,-157.6041,95,03706AB,PIMA,18.03,13.9,NA
6.83089E+14,3706,2023,2020,NA,1.54906E+15,61.17135,-157.6041,95,03706AC,PIMA,14.73,19.8,NA
6.83089E+14,3854,2023,2020,NA,1.54906E+15,60.14158,-155.9077,94,03854AA,PIGL,18.03,5.6,NA
6.83089E+14,3854,2023,2020,NA,1.54906E+15,60.14158,-155.9077,94,03854AB,PIGL,15.75,1,NA
6.83089E+14,3854,2023,2020,NA,1.54906E+15,60.14158,-155.9077,94,03854AC,PIGL,18.29,5.3,NA
6.83089E+14,4403,2023,2020,1.54906E+15,1.54906E+15,59.4327,-154.3142,94,04403AA,PIGL,17.53,4.7,NA
6.83089E+14,4403,2023,2020,1.54906E+15,1.54906E+15,59.4327,-154.3142,94,04403AB,PIGL,19.05,6.3,NA
6.83089E+14,4403,2023,2020,NA,1.54906E+15,59.4327,-154.3142,94,04403AC,PIGL,14.99,9.4,NA
6.83089E+14,4887,2023,2020,1.54906E+15,1.54906E+15,59.55363,-154.0344,94,04887AF,PIGL,43.18,6.3,NA
6.83089E+14,4887,2023,2020,1.54906E+15,NA,59.55363,-154.0344,94,04887AG,PIGL,21.08,8.7,NA
6.8309E+14,4731,2023,2020,NA,1.54905E+15,60.79707,-155.7046,95,04731AA,PIMA,10.92,7.1,NA
6.8309E+14,4731,2023,2020,NA,1.54905E+15,60.79707,-155.7046,95,04731AB,PIMA,10.67,6.9,NA
6.8309E+14,4731,2023,2020,NA,1.54905E+15,60.79707,-155.7046,95,04731AC,PIMA,11.18,12.2,NA
6.83089E+14,4842,2023,2020,NA,1.54905E+15,61.25798,-157.6405,95,04842AA,PIMA,10.92,1.8,NA
6.83089E+14,4842,2023,2020,NA,1.54905E+15,61.25798,-157.6405,95,04842AB,PIMA,10.67,1.3,NA
6.83089E+14,4842,2023,2020,NA,1.54905E+15,61.25798,-157.6405,95,04842AC,PIMA,12.19,11.8,NA
6.83089E+14,4887,2023,2020,1.54906E+15,1.54906E+15,59.55363,-154.0344,94,04887AA,PIGL,36.83,4.4,NA
6.83089E+14,4887,2023,2020,NA,1.54906E+15,59.55363,-154.0344,94,04887AB,PIGL,32.77,14.7,NA
6.83089E+14,4887,2023,2020,NA,1.54906E+15,59.55363,-154.0344,94,04887AC,PIGL,31.24,8.5,NA
6.83089E+14,4887,2023,2020,1.54906E+15,1.54906E+15,59.55363,-154.0344,94,04887AD,PIGL,28.19,13.5,NA
6.83089E+14,4887,2023,2020,1.54906E+15,1.54906E+15,59.55363,-154.0344,94,04887AE,PIGL,40.64,5.1,NA
6.8309E+14,5314,2023,2020,NA,1.54905E+15,61.58191,-154.6683,95,05314AA,PIMA,13.72,12.9,NA
6.83089E+14,5608,2023,2020,NA,1.54906E+15,61.19688,-156.0584,94,05608AA,PIGL,17.27,8.3,NA
6.83089E+14,5608,2023,2020,NA,1.54906E+15,61.19688,-156.0584,94,05608AB,PIGL,16.51,11.9,NA
6.83089E+14,5608,2023,2020,NA,1.54906E+15,61.19688,-156.0584,94,05608AC,PIGL,13.97,2.1,NA
6.83089E+14,5608,2023,2020,1.54906E+15,NA,61.19688,-156.0584,94,05608AD,PIGL,25.4,8.5,NA
6.83089E+14,5608,2023,2020,1.54906E+15,1.54906E+15,61.19688,-156.0584,94,05608AE,PIGL,17.78,1.7,NA
6.83089E+14,5608,2023,2020,1.54906E+15,1.54906E+15,61.19688,-156.0584,94,05608AF,PIGL,12.7,9.9,NA
6.8309E+14,5829,2023,2020,NA,1.54905E+15,61.32869,-157.4913,376,05829AA,BENE,16.76,9.3,NA
6.8309E+14,5829,2023,2020,1.54905E+15,1.54905E+15,61.32869,-157.4913,94,05829AB,PIGL,24.38,5.4,NA
6.8309E+14,5829,2023,2020,1.54905E+15,1.54905E+15,61.32869,-157.4913,94,05829AC,PIGL,32.51,4.1,NA
6.8309E+14,5829,2023,2020,1.54905E+15,1.54905E+15,61.32869,-157.4913,94,05829AD,PIGL,38.61,NA,wound near pith - offset inestimable
6.8309E+14,5829,2023,2020,1.54905E+15,1.54905E+15,61.32869,-157.4913,94,05829AE,PIGL,12.95,11.2,NA
6.83089E+14,5849,2023,2020,1.54907E+15,1.54907E+15,60.52221,-153.5548,94,05849AA,PIGL,22.35,4.9,NA
6.83089E+14,5849,2023,2020,1.54907E+15,1.54907E+15,60.52221,-153.5548,94,05849AB,PIGL,24.13,1.1,NA
6.83089E+14,5849,2023,2020,NA,1.54907E+15,60.52221,-153.5548,94,05849AC,PIGL,9.91,0.8,NA
6.83089E+14,5849,2023,2020,NA,1.54907E+15,60.52221,-153.5548,94,05849AD,PIGL,19.56,3.3,NA
6.83089E+14,5849,2023,2020,NA,1.54907E+15,60.52221,-153.5548,94,05849AE,PIGL,12.45,2.5,NA
6.83089E+14,5849,2023,2020,NA,1.54907E+15,60.52221,-153.5548,94,05849AF,PIGL,10.41,4,NA
6.83089E+14,5856,2023,2020,1.54905E+15,1.54905E+15,60.73035,-156.3453,94,05856AA,PIGL,14.99,0.8,NA
6.83089E+14,5856,2023,2020,1.54905E+15,1.54905E+15,60.73035,-156.3453,94,05856AB,PIGL,22.1,12.8,NA
6.83089E+14,5856,2023,2020,NA,1.54905E+15,60.73035,-156.3453,94,05856AC,PIGL,22.86,5.4,NA
6.83089E+14,5856,2023,2020,NA,1.54905E+15,60.73035,-156.3453,94,05856AD,PIGL,20.32,2.3,NA
6.83089E+14,5856,2023,2020,NA,1.54905E+15,60.73035,-156.3453,94,05856AE,PIGL,14.99,0.4,NA
6.83089E+14,5856,2023,2020,1.54905E+15,NA,60.73035,-156.3453,94,05856AF,PIGL,25.91,7.7,NA
6.83089E+14,6549,2023,2020,NA,1.54905E+15,61.17726,-157.0704,95,06549AA,PIMA,10.67,10.1,NA
6.83089E+14,6549,2023,2020,NA,1.54905E+15,61.17726,-157.0704,95,06549AB,PIMA,9.4,3.4,NA
6.83089E+14,6549,2023,2020,NA,1.54905E+15,61.17726,-157.0704,95,06549AC,PIMA,9.65,2.8,NA
6.83089E+14,6549,2023,2020,1.54905E+15,NA,61.17726,-157.0704,95,06549AD,PIMA,12.95,15.3,NA
6.83089E+14,6550,2023,2020,1.54906E+15,NA,60.17461,-155.6019,94,06550AA,PIGL,23.37,2.7,NA
6.83089E+14,6550,2023,2020,1.54906E+15,NA,60.17461,-155.6019,94,06550AB,PIGL,18.29,1.5,NA
6.83089E+14,7053,2023,2020,NA,1.54905E+15,60.96708,-156.808,376,07053AA,BENE,8.89,0.5,NA
6.83089E+14,7053,2023,2020,NA,1.54905E+15,60.96708,-156.808,376,07053AB,BENE,10.92,8.4,NA
6.83089E+14,7053,2023,2020,NA,1.54905E+15,60.96708,-156.808,376,07053AC,BENE,7.87,5.7,NA
6.83089E+14,7073,2023,2020,NA,1.54907E+15,60.83901,-154.8661,95,07073AA,PIMA,7.87,7,NA
6.83089E+14,7073,2023,2020,NA,1.54907E+15,60.83901,-154.8661,95,07073AB,PIMA,7.87,2.2,NA
6.83089E+14,7073,2023,2020,NA,1.54907E+15,60.83901,-154.8661,95,07073AC,PIMA,8.89,1.1,NA
6.83089E+14,9551,2023,2020,NA,1.54906E+15,60.49375,-154.3946,94,09551AA,PIGL,19.56,6.7,NA
6.83089E+14,9551,2023,2020,1.54906E+15,1.54906E+15,60.49375,-154.3946,94,09551AB,PIGL,21.84,20.1,NA
6.83089E+14,9551,2023,2020,1.54906E+15,1.54906E+15,60.49375,-154.3946,94,09551AC,PIGL,15.75,11.6,NA
6.8309E+14,9909,2023,2020,NA,1.54905E+15,59.90137,-154.9844,94,09909AA,PIGL,10.92,7.4,NA
6.8309E+14,9909,2023,2020,NA,1.54905E+15,59.90137,-154.9844,94,09909AB,PIGL,10.92,9.4,NA
6.8309E+14,9909,2023,2020,1.54905E+15,1.54905E+15,59.90137,-154.9844,94,09909AC,PIGL,15.75,1.6,NA
6.8309E+14,9909,2023,2020,NA,1.54905E+15,59.90137,-154.9844,94,09909AD,PIGL,11.18,4.3,NA
6.8309E+14,9909,2023,2020,NA,1.54905E+15,59.90137,-154.9844,94,09909AE,PIGL,13.97,1.6,NA
6.83089E+14,10416,2023,2020,NA,1.54907E+15,61.2332,-157.4416,95,10416AA,PIMA,8.64,4.6,NA
6.83089E+14,10416,2023,2020,NA,1.54907E+15,61.2332,-157.4416,95,10416AB,PIMA,9.4,7.7,NA
6.83089E+14,10416,2023,2020,NA,1.54907E+15,61.2332,-157.4416,95,10416AC,PIMA,9.14,1,NA
6.83089E+14,10594,2023,2020,1.54906E+15,NA,60.58461,-154.4313,94,10594AA,PIGL,16.51,7.3,NA
6.83089E+14,10594,2023,2020,1.54906E+15,NA,60.58461,-154.4313,94,10594AB,PIGL,18.03,4,NA
6.83089E+14,10594,2023,2020,1.54906E+15,NA,60.58461,-154.4313,95,10594AC,PIMA,24.13,8.3,NA
6.8309E+14,11437,2023,2020,1.54905E+15,NA,59.74093,-155.0829,94,11437AA,PIGL,18.29,23,NA
6.8309E+14,11629,2023,2020,1.54905E+15,1.54905E+15,61.21926,-156.7394,95,11629AA,PIMA,15.75,1.2,NA
6.8309E+14,11629,2023,2020,1.54905E+15,1.54905E+15,61.21926,-156.7394,95,11629AB,PIMA,19.05,4,NA
6.8309E+14,11629,2023,2020,NA,1.54905E+15,61.21926,-156.7394,95,11629AC,PIMA,15.75,5.4,NA
6.83089E+14,15080,2023,2020,NA,1.54906E+15,60.05346,-155.3823,94,15080AA,PIGL,15.49,1.1,NA
6.83089E+14,15080,2023,2020,NA,1.54906E+15,60.05346,-155.3823,94,15080AB,PIGL,22.1,8.8,NA
6.83089E+14,15080,2023,2020,NA,1.54906E+15,60.05346,-155.3823,94,15080AC,PIGL,14.48,6.3,NA
6.83089E+14,15154,2023,2020,1.54906E+15,1.54906E+15,60.914,-156.4383,94,15154AA,PIGL,36.07,27.8,NA
6.83089E+14,15154,2023,2020,NA,1.54906E+15,60.914,-156.4383,94,15154AB,PIGL,26.16,24.1,NA
6.83089E+14,15154,2023,2020,NA,1.54906E+15,60.914,-156.4383,94,15154AC,PIGL,28.7,8.3,NA
6.83089E+14,15898,2023,2020,NA,1.54907E+15,60.93835,-156.6226,95,15898AA,PIMA,10.41,10.2,NA
6.83089E+14,15898,2023,2020,NA,1.54907E+15,60.93835,-156.6226,95,15898AB,PIMA,8.64,4.4,NA
6.83089E+14,15898,2023,2020,NA,1.54907E+15,60.93835,-156.6226,95,15898AC,PIMA,5.33,5.3,NA
6.83089E+14,16153,2023,2020,1.54906E+15,1.54906E+15,60.8597,-157.2776,94,16153AB,PIGL,22.1,15.3,NA
6.83089E+14,16153,2023,2020,1.54906E+15,1.54906E+15,60.8597,-157.2776,94,16153AC,PIGL,23.88,NA,"core broken, pith offset inestimable"
6.83089E+14,16153,2023,2020,NA,1.54906E+15,60.8597,-157.2776,94,16153AD,PIGL,21.34,NA,"core broken, pith offset inestimable"
6.83089E+14,16153,2023,2020,1.54906E+15,NA,60.8597,-157.2776,94,16153AE,PIGL,17.53,9.7,NA
6.83089E+14,16153,2023,2020,1.54906E+15,NA,60.8597,-157.2776,94,16153AF,PIGL,33.27,1.8,NA
6.83089E+14,16153,2023,2020,1.54906E+15,NA,60.8597,-157.2776,94,16153AG,PIGL,31.5,NA,intrusion near pith - offset inestimable
6.8309E+14,16298,2023,2020,NA,1.54906E+15,62.26447,-157.4604,95,16298AA,PIMA,6.35,4.5,NA
6.8309E+14,16298,2023,2020,NA,1.54906E+15,62.26447,-157.4604,95,16298AB,PIMA,7.37,0.6,NA
6.8309E+14,16298,2023,2020,NA,1.54906E+15,62.26447,-157.4604,95,16298AC,PIMA,9.91,3.3,NA
6.83089E+14,16406,2023,2020,NA,1.54906E+15,62.19995,-157.5894,376,16406AA,BENE,12.19,5.3,NA
6.8309E+14,16503,2023,2020,NA,1.54905E+15,60.87423,-156.7532,95,16503AB,PIMA,8.13,1.2,NA
6.8309E+14,16503,2023,2020,NA,1.54905E+15,60.87423,-156.7532,95,16503AC,PIMA,9.65,6.1,NA
6.8309E+14,16503,2023,2020,NA,1.54905E+15,60.87423,-156.7532,94,16503AD,PIGL,13.72,8.1,NA
6.8309E+14,16503,2023,2020,1.54905E+15,1.54905E+15,60.87423,-156.7532,94,16503AE,PIGL,17.27,3.8,NA
6.8309E+14,16503,2023,2020,NA,1.54905E+15,60.87423,-156.7532,94,16503AF,PIGL,15.75,4.9,"bark missing, end year likely 2021"
6.83089E+14,17088,2023,2020,NA,1.54906E+15,60.15647,-154.4306,95,17088AA,PIMA,9.65,1.7,NA
6.83089E+14,17088,2023,2020,NA,1.54906E+15,60.15647,-154.4306,95,17088AB,PIMA,10.16,3.3,NA
6.83089E+14,17088,2023,2020,NA,1.54906E+15,60.15647,-154.4306,95,17088AC,PIMA,11.18,4.3,NA
6.83089E+14,17090,2023,2020,1.54906E+15,1.54906E+15,61.46729,-157.9178,94,17090AA,PIGL,20.83,4,NA
6.83089E+14,17090,2023,2020,NA,1.54906E+15,61.46729,-157.9178,94,17090AB,PIGL,19.3,17.8,NA
6.83089E+14,17090,2023,2020,NA,1.54906E+15,61.46729,-157.9178,94,17090AC,PIGL,18.8,10.7,NA
6.83089E+14,17231,2023,2020,NA,1.54906E+15,61.5997,-155.8874,71,17231AA,LALA,9.91,2.7,NA
6.83089E+14,18888,2023,2020,1.54905E+15,1.54905E+15,61.54445,-155.512,94,18888AA,PIGL,17.02,4.2,NA
6.83089E+14,18888,2023,2020,1.54905E+15,1.54905E+15,61.54445,-155.512,94,18888AB,PIGL,18.03,11.4,NA
6.83089E+14,18888,2023,2020,NA,1.54905E+15,61.54445,-155.512,94,18888AC,PIGL,18.8,14.7,NA
6.83089E+14,19010,2023,2020,NA,1.54907E+15,60.5835,-158.3274,94,19010AA,PIGL,34.8,21.1,NA
6.83089E+14,19010,2023,2020,1.54907E+15,1.54907E+15,60.5835,-158.3274,94,19010AB,PIGL,35.31,4.8,NA
6.83089E+14,19010,2023,2020,1.54907E+15,1.54907E+15,60.5835,-158.3274,94,19010AC,PIGL,32.77,33.9,NA
6.8309E+14,19280,2023,2020,NA,1.54904E+15,61.53859,-156.0352,95,19280AA,PIMA,5.33,2.1,NA
6.8309E+14,19280,2023,2020,NA,1.54904E+15,61.53859,-156.0352,95,19280AB,PIMA,5.33,0.5,NA
6.83089E+14,19341,2023,2020,1.54906E+15,NA,61.08551,-154.7972,95,19341AA,PIMA,7.11,NA,core in several pieces - unmeasurable
6.83089E+14,19341,2023,2020,1.54906E+15,1.54906E+15,61.08551,-154.7972,95,19341AB,PIMA,10.16,0.6,NA
6.83089E+14,19341,2023,2020,1.54906E+15,1.54906E+15,61.08551,-154.7972,95,19341AB,PIMA,10.16,0.6,NA
6.83089E+14,19341,2023,2020,NA,1.54906E+15,61.08551,-154.7972,95,19341AD,PIMA,9.91,6.3,NA
6.83089E+14,19341,2023,2020,NA,1.54906E+15,61.08551,-154.7972,95,19341AD,PIMA,9.91,6.3,NA
6.83089E+14,19807,2023,2020,NA,1.54907E+15,60.92495,-157.129,95,19807AA,PIMA,11.43,7,NA
6.83089E+14,19807,2023,2020,NA,1.54907E+15,60.92495,-157.129,95,19807AB,PIMA,10.67,2.3,NA
6.83089E+14,19807,2023,2020,NA,1.54907E+15,60.92495,-157.129,95,19807AC,PIMA,11.68,8.7,NA
6.8309E+14,19827,2023,2020,NA,1.54905E+15,61.33664,-156.9881,95,19827AA,PIMA,8.38,2.6,NA
6.8309E+14,19827,2023,2020,NA,1.54905E+15,61.33664,-156.9881,95,19827AB,PIMA,8.13,7.1,"core broken at end, end year likely 2019"
6.8309E+14,19827,2023,2020,NA,1.54905E+15,61.33664,-156.9881,95,19827AC,PIMA,12.19,NA,core broken - pith offset inestimable
6.83089E+14,20100,2023,2020,NA,1.54906E+15,60.80457,-154.6837,94,20100AA,PIGL,14.48,9.2,NA
6.83089E+14,20100,2023,2020,NA,1.54906E+15,60.80457,-154.6837,94,20100AB,PIGL,19.05,NA,core broken - pith offset inestimable
6.83089E+14,20100,2023,2020,NA,1.54906E+15,60.80457,-154.6837,94,20100AC,PIGL,18.03,7.1,NA
6.83089E+14,20100,2023,2020,1.54906E+15,1.54906E+15,60.80457,-154.6837,94,20100AD,PIGL,13.46,7.4,NA
6.8309E+14,20249,2023,2020,1.54904E+15,1.54904E+15,61.42216,-153.7271,94,20249AA,PIGL,15.24,0.7,NA
6.8309E+14,20249,2023,2020,1.54904E+15,1.54904E+15,61.42216,-153.7271,94,20249AB,PIGL,18.54,1.4,NA
6.8309E+14,20249,2023,2020,NA,1.54904E+15,61.42216,-153.7271,94,20249AC,PIGL,19.81,3.3,NA
6.83089E+14,20552,2023,2020,NA,1.54906E+15,61.20517,-157.2581,95,20552AB,PIMA,8.38,6.3,NA
6.83089E+14,20552,2023,2020,NA,1.54906E+15,61.20517,-157.2581,71,20552AC,LALA,8.64,2.3,NA
6.83089E+14,20552,2023,2020,1.54906E+15,1.54906E+15,61.20517,-157.2581,95,20552AD,PIMA,21.08,23,NA
6.83089E+14,20552,2023,2020,1.54906E+15,1.54906E+15,61.20517,-157.2581,95,20552AE,PIMA,17.53,15.1,NA
6.83089E+14,20663,2023,2020,NA,1.54907E+15,61.12049,-154.4742,95,20663AA,PIMA,9.4,0.7,NA
6.83089E+14,20663,2023,2020,NA,1.54907E+15,61.12049,-154.4742,95,20663AB,PIMA,7.62,1.3,NA
6.83089E+14,20663,2023,2020,NA,1.54907E+15,61.12049,-154.4742,95,20663AC,PIMA,6.35,0.6,NA
6.8309E+14,21183,2023,2020,NA,1.54907E+15,60.1087,-155.7309,94,21183AA,PIGL,7.87,1.8,NA
6.8309E+14,21183,2023,2020,NA,1.54907E+15,60.1087,-155.7309,94,21183AB,PIGL,9.4,0.5,NA
6.8309E+14,21183,2023,2020,NA,1.54907E+15,60.1087,-155.7309,94,21183AC,PIGL,8.13,1.7,NA
6.8309E+14,21621,2023,2020,1.54907E+15,1.54907E+15,60.01512,-155.7039,94,21621AA,PIGL,21.59,6.3,NA
6.8309E+14,21621,2023,2020,1.54907E+15,1.54907E+15,60.01512,-155.7039,94,21621AB,PIGL,32,7.2,NA
6.8309E+14,21621,2023,2020,NA,1.54907E+15,60.01512,-155.7039,94,21621AD,PIGL,30.48,7.3,NA
6.8309E+14,21621,2023,2020,NA,1.54907E+15,60.01512,-155.7039,94,21621AE,PIGL,10.67,2.3,NA
6.8309E+14,21621,2023,2020,NA,1.54907E+15,60.01512,-155.7039,94,21621AF,PIGL,16.76,7.9,NA
6.8309E+14,21621,2023,2020,NA,1.54907E+15,60.01512,-155.7039,94,21621AG,PIGL,12.7,18.8,NA
6.83089E+14,21924,2023,2020,1.54906E+15,1.54906E+15,60.64457,-154.798,94,21924AA,PIGL,12.95,2.7,NA
6.83089E+14,21924,2023,2020,1.54906E+15,1.54906E+15,60.64457,-154.798,94,21924AB,PIGL,20.57,15.5,NA
6.83089E+14,21924,2023,2020,NA,1.54906E+15,60.64457,-154.798,94,21924AC,PIGL,14.22,12.9,NA
6.83089E+14,22765,2023,2020,NA,1.54907E+15,60.89852,-154.7226,94,22765AA,PIGL,22.1,5.9,NA
6.83089E+14,22765,2023,2020,NA,1.54907E+15,60.89852,-154.7226,94,22765AB,PIGL,17.78,7.6,NA
6.83089E+14,22765,2023,2020,NA,1.54907E+15,60.89852,-154.7226,94,22765AC,PIGL,12.7,0.5,NA
6.83089E+14,23142,2023,2020,1.54906E+15,1.54906E+15,61.55405,-154.4784,94,23142AA,PIGL,13.21,2.4,NA
6.83089E+14,23142,2023,2020,NA,1.54906E+15,61.55405,-154.4784,94,23142AB,PIGL,11.68,0.3,NA
6.83089E+14,23142,2023,2020,NA,1.54906E+15,61.55405,-154.4784,94,23142AC,PIGL,11.18,1.1,NA
6.83089E+14,23142,2023,2020,NA,1.54906E+15,61.55405,-154.4784,94,23142AD,PIGL,11.18,5.9,NA
6.83089E+14,23935,2023,2020,NA,1.54907E+15,61.12479,-156.7111,94,23935AA,PIGL,12.95,2.3,NA
6.83089E+14,23935,2023,2020,NA,1.54907E+15,61.12479,-156.7111,94,23935AB,PIGL,12.45,2.7,NA
6.83089E+14,23935,2023,2020,NA,1.54907E+15,61.12479,-156.7111,94,23935AC,PIGL,10.16,2.7,NA
6.83089E+14,23935,2023,2020,NA,1.54907E+15,61.12479,-156.7111,94,23935AD,PIGL,9.91,2.7,NA
6.83089E+14,23935,2023,2020,1.54907E+15,NA,61.12479,-156.7111,94,23935AE,PIGL,16.51,7.8,NA
6.83089E+14,24133,2023,2020,NA,1.54906E+15,60.95424,-155.5941,95,24133AA,PIMA,7.37,6.3,NA
6.83089E+14,24133,2023,2020,NA,1.54906E+15,60.95424,-155.5941,95,24133AB,PIMA,6.86,3.9,NA
6.83089E+14,24133,2023,2020,NA,1.54906E+15,60.95424,-155.5941,95,24133AC,PIMA,7.37,5.8,NA
6.83089E+14,24961,2023,2020,NA,1.54906E+15,61.57073,-155.7071,95,24961AA,PIMA,16.76,6.1,NA
6.83089E+14,24961,2023,2020,NA,1.54906E+15,61.57073,-155.7071,95,24961AB,PIMA,15.75,17.5,NA
6.83089E+14,24961,2023,2020,NA,1.54906E+15,61.57073,-155.7071,95,24961AC,PIMA,12.19,2.2,NA
6.83089E+14,25101,2023,2020,NA,1.54907E+15,60.79308,-156.2083,95,25101AA,PIMA,8.38,1.3,NA
6.83089E+14,25101,2023,2020,NA,1.54907E+15,60.79308,-156.2083,95,25101AB,PIMA,7.62,14.4,NA
6.83089E+14,25101,2023,2020,NA,1.54907E+15,60.79308,-156.2083,95,25101AC,PIMA,8.89,1.5,NA
6.83089E+14,25556,2023,2020,1.54906E+15,1.54906E+15,60.77426,-155.0168,95,25556AA,PIMA,13.21,3.9,NA
6.83089E+14,25556,2023,2020,NA,1.54906E+15,60.77426,-155.0168,95,25556AB,PIMA,10.16,13.7,NA
6.83089E+14,25556,2023,2020,NA,1.54906E+15,60.77426,-155.0168,95,25556AC,PIMA,8.64,0.6,NA
6.83089E+14,25556,2023,2020,NA,1.54906E+15,60.77426,-155.0168,95,25556AD,PIMA,11.94,2.6,NA
6.83089E+14,25763,2023,2020,NA,1.54905E+15,61.38811,-155.622,95,25763AA,PIMA,8.89,1.3,NA
6.83089E+14,25763,2023,2020,NA,1.54905E+15,61.38811,-155.622,95,25763AB,PIMA,9.14,2.8,NA
